Accident_Index,Location_Easting_OSGR ,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
2.01E+12,460990,458210,-1.070683,54.016305,12,2,2,1,39575,7,0,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01013373
2.01E+12,454010,453610,-1.178011,53.975741,12,2,3,5,26/06/2008,5,0.015972222,189,E06000014,3,59,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013426
2.01E+12,465130,451610,-1.008919,53.956489,12,2,2,1,24/06/2008,3,0.014583333,189,E06000014,3,1079,3,40,7,2,4,1228,0,0,1,1,1,0,0,2,1,E01013351
2.01E+12,464810,456680,-1.012718,54.002091,12,2,2,2,38390,7,0.027777778,189,E06000014,3,64,6,60,9,4,-1,-1,0,0,1,1,1,0,0,2,1,E01013437
2.01E+12,458680,449840,-1.107542,53.941353,12,2,2,1,17/06/2008,3,0.000694444,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013358
2.01E+12,458720,454920,-1.105956,53.987001,12,2,2,1,14/06/2008,7,0.039583333,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013429
2.01E+12,461010,451100,-1.071799,53.952407,12,2,2,1,39574,5,0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013364
2.01E+12,461210,459340,-1.067099,54.026434,12,2,1,1,39544,4,0.009027778,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013376
2.01E+12,457270,450800,-1.128839,53.950138,12,2,2,1,39513,3,0.024305556,189,E06000014,6,0,6,30,2,4,6,0,0,0,1,2,2,0,0,1,1,E01013445
2.01E+12,461060,451410,-1.070976,53.955187,12,2,1,1,28/05/2008,4,0.010416667,189,E06000014,6,0,6,30,9,2,6,0,0,5,1,1,1,0,0,1,1,E01013367
2.01E+12,467160,444440,-0.97956,53.891796,12,2,2,3,26/05/2008,2,0,189,E06000014,6,0,6,60,8,4,6,0,0,0,1,4,1,0,0,2,1,E01013450
2.01E+12,468400,451270,-0.95917,53.953012,12,2,2,1,15/05/2008,5,0.006944444,189,E06000014,3,1079,6,60,8,4,6,0,0,0,1,1,1,0,0,2,1,E01013351
2.01E+12,457030,451410,-1.132382,53.955646,12,2,1,1,13/05/2008,3,0.0375,189,E06000014,6,0,6,30,7,4,6,0,0,0,1,1,1,0,0,1,1,E01013442
2.01E+12,459170,450680,-1.099915,53.948846,12,2,1,1,39634,4,0,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013412
2.01E+12,469810,450920,-0.937767,53.949679,12,2,2,1,39604,3,0.038194444,189,E06000014,3,1079,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013351
2.01E+12,455410,453870,-1.156621,53.97793,12,2,2,1,38510,4,0.038194444,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,2,1,E01013426
2.01E+12,459530,458420,-1.092921,54.018362,12,2,2,1,39512,7,0.038194444,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013377
2.01E+12,462730,454710,-1.044852,53.984643,12,2,2,2,30/04/2008,4,0.004166667,189,E06000014,6,0,3,40,3,4,6,0,0,0,1,2,2,0,0,2,1,E01013409
2.01E+12,460680,451230,-1.076802,53.953614,12,2,1,1,38571,6,0,189,E06000014,3,19,6,30,0,-1,-1,0,2,1,1,9,-1,0,0,1,2,E01013364
2.01E+12,460850,457750,-1.072911,54.012187,12,2,4,3,25/04/2008,6,0.002777778,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013373
2.02E+12,456833,451536,-1.135376,53.956801,12,2,1,1,18/12/2015,6,0.020833333,189,E06000014,5,413,6,30,1,4,4,1224,0,8,5,1,1,0,0,1,1,E01013337
2.02E+12,458386,451843,-1.111654,53.959388,12,2,2,1,42320,6,0.002083333,189,E06000014,3,59,6,30,3,4,6,2810,0,0,4,1,2,0,0,1,1,E01013393
2.02E+12,458694,449601,-1.10739,53.939205,12,2,2,2,42075,5,0.03125,189,E06000014,3,1036,6,30,3,4,6,5510,0,5,1,1,2,0,0,1,1,E01013357
2.02E+12,455024,447226,-1.163716,53.918263,12,2,3,2,14/10/2015,4,0.023611111,189,E06000014,3,64,3,70,8,4,6,0,0,0,1,1,1,0,0,2,1,E01013421
2.02E+12,460481,451353,-1.079826,53.954744,12,2,2,1,13/11/2015,6,0.038194444,189,E06000014,4,1227,1,30,1,4,3,1036,0,0,1,2,2,0,0,1,1,E01033070
2.02E+12,457282,452702,-1.128316,53.96723,12,2,2,1,42288,3,0.017361111,189,E06000014,3,59,6,30,3,4,6,2710,0,0,1,1,1,0,0,1,1,E01013338
2.02E+12,455692,447281,-1.153537,53.918686,12,2,2,3,42258,2,0,189,E06000014,3,64,7,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013424
2.02E+12,459424,451073,-1.095986,53.95235,12,2,2,1,42258,2,0.027777778,189,E06000014,3,1036,6,30,3,4,6,2,0,0,1,4,2,0,0,1,1,E01013417
2.02E+12,455702,453437,-1.152264,53.974008,12,2,2,2,42046,2,0.017361111,189,E06000014,3,59,6,60,0,-1,-1,0,0,0,1,7,1,0,0,2,1,E01013422
2.01E+12,460790,452440,-1.074885,53.964475,12,2,2,1,14/07/2005,5,0.034722222,189,E06000014,6,0,6,60,3,-1,-1,-1,0,4,1,1,1,0,0,1,1,E01013369
2.02E+12,458807,446500,-1.106265,53.911324,12,2,2,4,30/10/2015,6,0.013194444,189,E06000014,5,289,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013342
2.02E+12,460543,451315,-1.078889,53.954395,12,2,2,1,26/10/2015,2,0.030555556,189,E06000014,3,1036,3,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013364
2.02E+12,464543,450317,-1.018154,53.944944,12,2,1,2,23/10/2015,6,0.034027778,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013378
2.02E+12,460262,452623,-1.082913,53.966182,12,2,2,1,25/09/2015,6,0.020833333,189,E06000014,4,1363,6,30,3,4,6,3510,0,0,4,1,1,0,0,1,2,E01013366
2.02E+12,460445,451316,-1.080382,53.954416,12,2,1,1,42318,1,0.019444444,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013364
2.02E+12,455949,447470,-1.14959,53.920357,12,2,2,2,42257,6,0,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01013421
2.02E+12,460594,452259,-1.077925,53.962873,12,2,3,1,42014,5,0.011111111,189,E06000014,3,1036,2,30,6,2,6,7210,0,5,4,1,1,0,0,1,1,E01013369
2.02E+12,459096,451236,-1.100952,53.953852,12,2,3,1,42014,5,0.006944444,189,E06000014,3,59,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01013397
2.02E+12,460781,452453,-1.075036,53.964594,12,2,1,2,20/09/2015,1,0.010416667,189,E06000014,3,1036,6,30,3,4,6,3510,0,0,4,1,1,0,0,1,1,E01013369
2.01E+12,466500,452350,-0.987883,53.962965,12,2,2,1,27/07/2005,4,0.017361111,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013352
2.02E+12,459372,451218,-1.09675,53.953659,12,2,1,1,19/09/2015,7,0.029166667,189,E06000014,3,59,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013417
2.02E+12,464249,451401,-1.022405,53.954722,12,2,2,4,18/09/2015,6,0.020833333,189,E06000014,3,1079,3,40,6,2,6,2,0,4,4,1,1,0,0,2,1,E01013378
2.02E+12,460046,452014,-1.086324,53.960735,12,2,2,1,42286,5,0.034722222,189,E06000014,3,1036,6,30,3,4,6,7210,0,8,1,1,1,0,0,1,1,E01013366
2.02E+12,460216,452158,-1.083705,53.962009,12,2,2,1,28/08/2015,6,0.034722222,189,E06000014,6,7210,6,30,3,4,6,7210,0,0,1,1,1,0,0,1,1,E01013366
2.02E+12,460202,451838,-1.083982,53.959135,12,2,1,1,22/08/2015,7,0.025,189,E06000014,6,7210,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01033070
2.02E+12,457132,450988,-1.130923,53.951844,12,2,3,1,42346,4,0.024305556,189,E06000014,5,413,6,30,3,4,6,5710,0,0,1,1,1,0,0,1,1,E01013445
2.02E+12,461440,456832,-1.064112,54.003868,12,2,2,2,42316,3,0.015277778,189,E06000014,3,1237,6,60,9,4,6,0,0,0,1,1,1,0,0,2,1,E01013407
2.02E+12,460346,453990,-1.081362,53.978457,12,2,2,2,29/07/2015,4,0.010416667,189,E06000014,4,1363,6,40,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013431
2.02E+12,459530,452792,-1.094036,53.967786,12,2,1,1,28/07/2015,3,0.00625,189,E06000014,3,19,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01013346
2.02E+12,457422,452014,-1.126312,53.961032,12,2,1,1,25/07/2015,7,0.0375,189,E06000014,6,2710,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013335
2.02E+12,467473,453693,-0.972777,53.974909,12,2,2,1,25/07/2015,7,0.024305556,189,E06000014,3,166,6,60,3,4,5,92,0,0,1,1,1,0,0,2,1,E01013351
2.02E+12,461519,452564,-1.063767,53.965504,12,2,1,1,17/07/2015,6,0.029861111,189,E06000014,5,408,6,30,6,4,6,7410,0,1,1,1,1,0,0,1,1,E01013380
2.01E+12,462620,458600,-1.04573,54.019615,12,2,2,1,38391,3,0.008333333,189,E06000014,6,0,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013436
2.02E+12,460876,449699,-1.074137,53.939834,12,2,2,1,42345,1,0.013888889,189,E06000014,3,19,6,30,3,4,6,4810,0,0,1,1,1,0,0,1,1,E01013362
2.01E+12,456630,446550,-1.139376,53.912014,12,2,2,1,38391,3,0.027777778,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013424
2.02E+12,458720,454928,-1.105971,53.987073,12,2,2,1,42284,6,0.013888889,189,E06000014,6,3210,6,30,3,4,6,3166,0,0,1,1,1,0,0,1,1,E01013429
2.01E+12,466730,453150,-0.984203,53.970124,12,2,3,2,38450,5,0.002777778,189,E06000014,3,166,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013352
2.01E+12,460800,454240,-1.074374,53.98065,12,2,2,1,38480,6,0.0375,189,E06000014,6,0,6,40,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013404
2.02E+12,459627,452679,-1.09258,53.966759,12,2,2,1,42011,4,0.020833333,189,E06000014,3,19,6,30,8,4,6,0,0,0,1,1,1,0,0,1,2,E01013344
2.02E+12,462510,448246,-1.049546,53.926582,12,2,1,2,27/06/2015,7,0.027777778,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013365
2.02E+12,457539,451427,-1.124639,53.955744,12,2,1,1,23/06/2015,3,0.007638889,189,E06000014,4,1224,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013441
2.02E+12,462361,454411,-1.050557,53.982002,12,2,2,1,23/06/2015,3,0.017361111,189,E06000014,6,0,1,30,2,4,6,0,0,0,1,1,1,0,0,2,1,E01013409
2.01E+12,456170,447130,-1.146272,53.917276,12,2,2,2,38572,2,0.020833333,189,E06000014,6,0,6,60,6,4,6,0,0,0,1,1,1,0,0,2,1,E01013424
2.02E+12,462835,459297,-1.042323,54.025852,12,2,1,1,20/06/2015,7,0.020833333,189,E06000014,5,90,6,40,3,4,6,2,0,0,1,1,1,5,0,2,1,E01013440
2.01E+12,464170,446180,-1.024685,53.907811,12,2,3,2,38633,4,0.03125,189,E06000014,6,0,6,60,3,4,6,0,0,0,1,2,2,5,0,2,1,E01013450
2.02E+12,459767,449645,-1.091039,53.939478,12,2,1,1,42040,7,0,189,E06000014,6,5510,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013412
2.01E+12,462930,459970,-1.040716,54.031888,12,2,2,1,38664,5,0.027083333,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013440
2.01E+12,459570,447680,-1.094405,53.92184,12,2,1,2,38664,5,0.009027778,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013340
2.02E+12,460908,452678,-1.073056,53.966601,12,2,2,1,17/06/2015,4,0.020833333,189,E06000014,5,90,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013368
2.02E+12,457269,453676,-1.128332,53.975985,12,2,2,1,29/05/2015,6,0.038888889,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013422
2.02E+12,464274,451411,-1.022022,53.954809,12,2,2,1,28/05/2015,5,0.022916667,189,E06000014,3,1079,3,40,3,2,6,0,0,5,1,1,1,0,0,2,1,E01013378
2.02E+12,460745,451001,-1.075874,53.95155,12,2,2,1,15/05/2015,6,0.020833333,189,E06000014,3,19,6,20,3,4,6,4810,1,1,1,1,1,0,0,1,1,E01013364
2.02E+12,460211,452427,-1.083729,53.964427,12,2,2,1,42313,2,0.011111111,189,E06000014,3,1036,6,30,3,4,6,3110,2,5,1,1,1,0,0,1,1,E01013366
2.01E+12,456590,451340,-1.1391,53.955065,12,2,1,1,15/08/2005,2,0.000694444,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013444
2.02E+12,466038,451581,-0.995108,53.956115,12,2,2,1,25/04/2015,7,0.018055556,189,E06000014,3,1079,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013351
2.02E+12,460665,451520,-1.076989,53.956223,12,2,2,1,21/04/2015,3,0.026388889,189,E06000014,6,7210,6,30,3,4,6,7210,0,0,4,1,1,0,0,1,1,E01033070
2.02E+12,458971,454868,-1.102155,53.986506,12,2,2,4,42312,7,0.017361111,189,E06000014,5,417,6,40,3,4,6,3310,0,0,1,1,1,0,0,1,1,E01013431
2.01E+12,463670,446330,-1.032264,53.909221,12,2,2,2,18/08/2005,5,0.027777778,189,E06000014,6,0,6,60,8,4,6,0,0,0,1,1,1,0,0,2,1,E01013450
2.02E+12,465597,457387,-1.00058,54.008345,12,2,2,3,42159,2,0.006944444,189,E06000014,3,64,6,60,3,4,6,1310,0,0,1,1,1,0,0,2,1,E01013437
2.02E+12,462803,443263,-1.046105,53.881767,12,2,2,2,42128,1,0.027777778,189,E06000014,3,19,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013450
2.02E+12,459690,451725,-1.091806,53.958179,12,2,2,1,16/03/2015,2,0.025,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,9,1,0,0,1,1,E01033068
2.02E+12,470019,450961,-0.934594,53.950021,12,2,2,1,20/03/2015,6,0.028472222,189,E06000014,3,1079,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013351
2.02E+12,464345,453363,-1.020529,53.972341,12,2,1,1,15/03/2015,1,0.03125,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,2,E01013419
2.02E+12,460854,452484,-1.073918,53.964864,12,2,2,1,42097,4,0.03125,189,E06000014,3,1036,1,30,1,4,3,1036,0,0,1,1,1,0,0,1,1,E01013369
2.02E+12,460539,447968,-1.079612,53.924318,12,2,2,1,20/02/2015,6,0.034722222,189,E06000014,4,1222,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013365
2.02E+12,460933,454935,-1.072225,53.986881,12,2,2,1,19/02/2015,5,0.034722222,189,E06000014,5,94,1,30,1,4,6,3510,0,0,1,1,1,0,0,1,1,E01013404
2.02E+12,460860,449932,-1.074334,53.94193,12,2,2,1,17/02/2015,3,0.027777778,189,E06000014,3,19,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01013362
2.02E+12,464345,454455,-1.020299,53.982154,12,2,1,2,14/02/2015,7,0.025694444,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.02E+12,459502,454403,-1.094149,53.982266,12,2,1,1,24/01/2015,7,0.002777778,189,E06000014,5,419,6,30,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01013431
2.02E+12,459062,450408,-1.10163,53.946415,12,2,2,2,23/01/2015,6,0.007638889,189,E06000014,3,1036,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01013358
2.02E+12,458218,447960,-1.114953,53.924511,12,2,6,4,22/01/2015,5,0.039583333,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01013340
2.02E+12,460159,452114,-1.084583,53.96162,12,2,1,1,14/01/2015,4,0.034722222,189,E06000014,6,7210,6,30,0,-1,-1,0,0,0,4,5,2,0,0,1,1,E01013366
2.02E+12,456649,453894,-1.137743,53.978012,12,2,2,1,13/01/2015,3,0.034722222,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013422
2.02E+12,459703,455990,-1.090774,53.996505,12,2,2,1,42278,7,0.034722222,189,E06000014,4,1363,6,60,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01013431
2.01E+12,458140,449690,-1.115796,53.940065,12,2,2,1,21/12/2005,4,0.010416667,189,E06000014,6,0,6,20,9,4,6,0,0,0,4,1,1,0,0,1,2,E01013359
2.01E+12,460880,449690,-1.074061,53.939751,12,2,2,1,16/12/2005,6,0.016666667,189,E06000014,6,0,2,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013365
2.01E+12,462730,444650,-1.046915,53.894237,12,2,2,2,16/12/2005,6,0.027777778,189,E06000014,3,19,6,60,8,4,6,0,0,0,6,1,2,0,0,2,1,E01013450
2.01E+12,459320,453610,-1.097061,53.97516,12,2,2,1,13/12/2005,3,0.020833333,189,E06000014,6,0,6,30,3,4,6,0,0,1,4,1,2,0,0,1,1,E01013349
2.01E+12,461020,452560,-1.071356,53.965526,12,2,2,2,13/12/2005,3,0,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,6,1,2,0,0,1,1,E01013383
2.01E+12,464820,454700,-1.012986,53.984296,12,2,1,1,38392,6,0.032638889,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.01E+12,462630,450520,-1.047236,53.947001,12,2,2,1,38395,6,0.017361111,189,E06000014,6,0,1,30,1,4,6,0,0,0,4,2,2,0,0,1,1,E01013378
2.01E+12,460510,451850,-1.079269,53.959206,12,2,1,1,38364,5,0.00625,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013367
2.01E+12,455800,453900,-1.15067,53.978157,12,2,2,1,25/11/2005,6,0.038194444,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013422
2.01E+12,460340,451660,-1.081897,53.957518,12,2,1,1,21/11/2005,2,0.029166667,189,E06000014,6,0,6,30,3,4,6,0,0,4,4,1,4,0,0,1,1,E01013367
2.01E+12,463600,448920,-1.032792,53.932505,12,2,5,2,38606,4,0.027777778,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,6,1,2,0,3,2,1,E01013378
2.01E+12,456030,450570,-1.147774,53.948206,12,2,2,3,38575,3,0.034722222,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,6,2,2,0,0,2,1,E01013421
2.01E+12,469400,451020,-0.943991,53.950632,12,2,2,2,38514,1,0.020833333,189,E06000014,3,1079,6,60,0,-1,-1,0,0,0,6,2,2,0,7,2,1,E01013351
2.01E+12,460460,451540,-1.080092,53.956426,12,2,2,1,31/10/2005,2,0.020833333,189,E06000014,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01013367
2.01E+12,458900,452100,-1.103755,53.961638,12,2,2,1,38512,3,0.024305556,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013391
2.01E+12,459530,458420,-1.092921,54.018362,12,2,1,1,23/10/2005,1,0.027777778,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,9,2,0,7,1,1,E01013377
2.01E+12,462890,455590,-1.042231,53.992532,12,2,2,3,38666,3,0.034722222,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013409
2.01E+12,459440,454660,-1.095027,53.984582,12,2,2,2,38666,3,0.036111111,189,E06000014,6,6,1,40,2,4,6,0,0,0,1,1,1,0,0,2,1,E01013431
2.01E+12,456170,447130,-1.146272,53.917276,12,2,2,3,38635,2,0.024305556,189,E06000014,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,2,1,E01013424
2.01E+12,453620,451310,-1.18436,53.955111,12,2,2,1,38362,7,0.004166667,189,E06000014,4,1224,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013421
2.01E+12,461950,452040,-1.057287,53.960743,12,2,2,1,23/09/2005,6,0.008333333,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013384
2.01E+12,458840,449920,-1.105089,53.942053,12,2,2,2,19/09/2005,2,0.019444444,189,E06000014,3,1036,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013358
2.01E+12,459280,453030,-1.097784,53.969952,12,2,1,1,15/09/2005,5,0.003472222,189,E06000014,6,0,6,30,0,-1,3,19,0,0,1,1,2,0,0,1,1,E01013346
2.01E+12,458630,449510,-1.108367,53.938393,12,2,2,1,13/09/2005,3,0.00625,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013357
