Accident_Index,Location_Easting_OSGR ,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
2.01E+12,463890,455310,-1.027039,53.989893,12,3,2,1,23/11/2005,4,0,189,E06000014,6,0,1,40,1,4,6,0,0,0,4,7,2,0,0,2,1,E01013409
2.01E+12,459100,460490,-1.099081,54.037014,12,3,2,1,24/11/2005,5,0,189,E06000014,4,1363,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013377
2.01E+12,460250,447010,-1.084184,53.91574,12,3,2,1,20/11/2005,1,0.020833333,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013450
2.01E+12,460880,453100,-1.073382,53.970396,12,3,2,2,24/11/2005,5,0.003472222,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01013348
2.01E+12,455830,451460,-1.150658,53.956226,12,3,2,1,24/11/2005,5,0,189,E06000014,4,1224,6,40,1,4,3,1237,0,0,1,9,2,0,0,2,2,E01013421
2.01E+12,455910,452400,-1.149267,53.964665,12,3,2,1,25/11/2005,6,0.017361111,189,E06000014,3,1237,6,60,3,4,6,0,0,0,1,1,2,0,0,2,1,E01013421
2.01E+12,463210,451800,-1.038135,53.958434,12,3,1,1,25/11/2005,6,0.003472222,189,E06000014,6,0,6,30,0,0,-1,0,0,0,1,4,2,0,0,1,1,E01013419
2.02E+12,463141,456000,-1.038345,53.996204,12,3,1,1,43290,6,0.684027778,189,E06000014,3,1237,6,60,1,4,6,0,0,0,1,1,2,0,0,2,1,E01013409
2.01E+12,459990,449260,-1.087701,53.93599,12,3,2,1,25/11/2005,6,0.03125,189,E06000014,6,0,6,40,0,-1,-1,0,0,0,6,1,2,0,0,2,2,E01013412
2.01E+12,461000,449300,-1.072311,53.936232,12,3,2,1,26/11/2005,7,0.009027778,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01013365
2.01E+12,461970,448060,-1.057789,53.924973,12,3,4,2,26/11/2005,7,0.019444444,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013365
2.01E+12,461860,456630,-1.057728,54.002002,12,3,1,1,26/11/2005,7,0.020833333,189,E06000014,6,0,6,30,0,0,-1,0,0,0,1,1,1,0,0,1,1,E01013408
2.01E+12,462790,443920,-1.046151,53.88767,12,3,3,1,29/11/2005,3,0.034027778,189,E06000014,3,19,6,60,0,0,-1,0,0,0,1,1,2,0,0,2,1,E01013450
2.01E+12,460780,451200,-1.075284,53.953333,12,3,3,1,29/11/2005,3,0,189,E06000014,6,0,6,30,8,4,6,0,0,0,1,9,-1,0,0,1,2,E01013363
2.01E+12,462330,452000,-1.051504,53.960338,12,3,2,1,29/11/2005,3,0.039583333,189,E06000014,6,0,6,30,6,4,6,0,0,0,4,1,1,0,0,1,2,E01013384
2.01E+12,458970,458640,-1.101424,54.020403,12,3,3,2,30/11/2005,4,0.040277778,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01013377
2.02E+12,464710,454804,-1.014669,53.985263,12,3,2,3,43229,4,0.847222222,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01013437
2.01E+12,463170,451280,-1.038852,53.953766,12,3,2,1,38364,5,0.020833333,189,E06000014,3,1079,6,30,0,-1,-1,0,0,1,1,1,2,0,6,1,2,E01013402
2.01E+12,459860,453430,-1.088865,53.97348,12,3,2,1,38395,6,0.027777778,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,8,2,0,0,1,1,E01013347
2.02E+12,463030,456113,-1.040015,53.997233,12,3,2,1,43168,2,0.697916667,189,E06000014,3,1237,1,60,0,-1,4,1224,0,0,1,1,1,0,0,2,1,E01013409
2.01E+12,460240,452580,-1.08324,53.965797,12,3,2,1,38423,7,0.033333333,189,E06000014,4,1363,6,30,3,4,6,0,0,5,1,2,2,0,0,1,1,E01013366
2.01E+12,461850,451510,-1.058918,53.955992,12,3,2,1,38423,7,0.034722222,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01013400
2.01E+12,454140,453580,-1.176035,53.975458,12,3,1,1,38423,7,0.030555556,189,E06000014,3,59,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01013426
2.01E+12,458430,448050,-1.111691,53.925294,12,3,2,1,38484,2,0.017361111,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013421
2.01E+12,460040,453480,-1.086111,53.973909,12,3,1,1,38484,2,0.038194444,189,E06000014,6,0,6,30,6,4,6,0,0,1,4,1,1,0,0,1,1,E01013345
2.01E+12,460720,451160,-1.076206,53.95298,12,3,2,1,38515,3,0.003472222,189,E06000014,3,19,9,30,9,4,6,0,0,0,1,1,2,0,0,1,1,E01013363
2.01E+12,461400,447940,-1.066492,53.923963,12,3,2,1,38576,5,0.036111111,189,E06000014,3,19,1,60,1,4,6,0,0,0,4,1,2,0,0,2,1,E01013365
2.01E+12,461230,447940,-1.06908,53.923983,12,3,3,2,38576,5,0.006944444,189,E06000014,6,0,3,40,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01013365
2.01E+12,459350,453360,-1.096653,53.97291,12,3,2,1,38576,5,0.025,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,2,E01013346
2.01E+12,455330,458240,-1.157048,54.017211,12,3,3,2,38607,6,0.023611111,189,E06000014,3,19,6,60,0,-1,-1,0,0,0,6,7,2,0,0,2,1,E01027619
2.01E+12,462860,448440,-1.044159,53.928281,12,3,2,2,38607,6,0.010416667,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,7,2,0,0,2,1,E01013378
2.01E+12,452590,454150,-1.199566,53.98074,12,3,2,1,38607,6,0,189,E06000014,3,59,6,60,3,4,6,0,0,8,6,1,2,0,0,2,1,E01013426
2.01E+12,459710,451750,-1.09148,53.9584,12,3,1,1,38637,7,0.020833333,189,E06000014,3,1036,6,30,0,-1,-1,0,0,5,4,2,2,0,0,1,1,E01013415
2.01E+12,459640,451920,-1.092513,53.959936,12,3,2,2,38637,7,0.020833333,189,E06000014,6,0,6,30,8,-1,-1,-1,0,0,4,1,1,0,0,1,1,E01013415
2.01E+12,459650,451670,-1.092409,53.957688,12,3,1,1,38668,1,0.016666667,189,E06000014,3,1036,6,30,9,4,-1,-1,0,4,4,9,1,0,0,1,1,E01013415
2.01E+12,461800,447370,-1.060516,53.918793,12,3,2,2,38668,1,0.03125,189,E06000014,3,19,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013450
2.01E+12,459670,451730,-1.092093,53.958225,12,3,3,1,38668,1,0.001388889,189,E06000014,6,0,2,30,9,4,6,0,0,1,1,1,1,0,0,1,1,E01013415
2.01E+12,455560,447360,-1.155517,53.919409,12,3,2,1,38668,1,0.024305556,189,E06000014,3,64,3,70,1,4,3,1237,0,0,1,1,2,0,0,2,1,E01013424
2.01E+12,460300,453470,-1.082149,53.973789,12,3,3,2,38698,2,0,189,E06000014,6,0,6,30,3,2,4,1363,0,0,1,8,1,0,0,1,1,E01013350
2.01E+12,468150,448520,-0.963591,53.928332,12,3,2,1,38698,2,0.024305556,189,E06000014,4,1228,6,60,3,4,6,0,0,0,6,1,1,0,0,2,1,E01013451
2.01E+12,455840,447570,-1.151216,53.921266,12,3,3,2,38698,2,0.027777778,189,E06000014,3,1237,3,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013421
2.02E+12,460929,451713,-1.072937,53.957945,12,3,2,1,43140,1,0.572222222,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01033067
2.02E+12,460728,451953,-1.075952,53.960125,12,3,2,1,31/08/2018,6,0.614583333,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013369
2.01E+12,459800,453600,-1.089746,53.975015,12,3,2,2,14/12/2005,4,0.03125,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013347
2.01E+12,460710,451170,-1.076356,53.953071,12,3,2,1,14/12/2005,4,0.030555556,189,E06000014,3,19,2,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01013364
2.01E+12,460060,453500,-1.085802,53.974086,12,3,2,1,15/12/2005,5,0.001388889,189,E06000014,6,0,6,30,7,4,6,0,0,0,1,1,2,0,0,1,1,E01013345
2.01E+12,461830,451080,-1.05931,53.95213,12,3,2,2,15/12/2005,5,0.020833333,189,E06000014,6,0,6,30,6,4,6,0,0,0,1,1,2,0,0,1,1,E01013363
2.01E+12,465520,451170,-1.003071,53.952485,12,3,1,1,15/12/2005,5,0.006944444,189,E06000014,4,1228,6,60,0,-1,-1,0,0,0,1,1,2,7,0,2,1,E01013351
2.02E+12,460616,453358,-1.07738,53.972764,12,3,2,1,43350,2,0.631944444,189,E06000014,6,0,6,20,3,4,6,0,1,0,1,9,1,0,0,1,2,E01013348
2.02E+12,463296,460887,-1.034966,54.040101,12,3,1,1,25/08/2018,7,0.5625,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013438
2.01E+12,459000,451450,-1.102357,53.955785,12,3,2,2,16/12/2005,6,0.016666667,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,4,1,0,0,1,1,E01013391
2.01E+12,461200,454480,-1.068227,53.98276,12,3,2,2,17/12/2005,7,0.034722222,189,E06000014,6,0,1,30,2,4,6,0,0,0,1,1,1,0,0,1,1,E01013405
2.01E+12,460880,452070,-1.073587,53.961139,12,3,2,1,17/12/2005,7,0.036111111,189,E06000014,6,0,6,30,6,2,6,0,0,5,4,1,1,0,0,1,1,E01013367
2.01E+12,465360,451920,-1.005348,53.959246,12,3,2,2,18/12/2005,1,0.006944444,189,E06000014,3,166,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013351
2.01E+12,466680,445180,-0.986702,53.898508,12,3,1,1,19/12/2005,2,0,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,4,0,0,2,1,E01013450
2.01E+12,458650,451230,-1.107732,53.953848,12,3,1,1,19/12/2005,2,0.011805556,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,8,4,0,0,1,1,E01013395
2.01E+12,459310,459040,-1.096157,54.023959,12,3,2,2,19/12/2005,2,0,189,E06000014,4,1363,6,60,8,-1,6,0,0,0,1,1,1,0,0,2,1,E01013377
2.01E+12,464600,450600,-1.017208,53.947479,12,3,1,1,19/12/2005,2,0.020833333,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,4,0,2,2,2,E01013378
2.01E+12,459600,451290,-1.093245,53.954279,12,3,1,1,20/12/2005,3,0.03125,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,1,1,4,0,1,2,E01013416
2.02E+12,460879,450430,-1.073954,53.946421,12,3,2,1,23/08/2018,5,0.375,189,E06000014,3,19,1,30,0,-1,6,0,0,0,1,1,1,0,0,1,2,E01013362
2.01E+12,459730,451430,-1.091237,53.955522,12,3,1,1,22/12/2005,5,0.034722222,189,E06000014,4,1227,6,30,6,2,3,19,0,5,4,1,1,0,0,1,1,E01013415
2.01E+12,461590,453910,-1.062396,53.977591,12,3,2,1,23/12/2005,6,0.027777778,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01013385
2.01E+12,462410,452470,-1.050189,53.964552,12,3,2,1,24/12/2005,7,0.024305556,189,E06000014,6,0,6,20,3,4,6,0,0,0,1,2,2,0,0,1,1,E01013381
2.01E+12,460390,451490,-1.081169,53.955984,12,3,1,1,25/12/2005,1,0.017361111,189,E06000014,4,1227,6,30,0,-1,-1,0,0,4,4,1,1,0,0,1,1,E01013367
2.01E+12,459510,456630,-1.093576,54.002278,12,3,3,1,27/12/2005,3,0.034722222,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,8,2,0,0,2,1,E01013377
2.01E+12,459790,453470,-1.089924,53.973848,12,3,2,1,27/12/2005,3,0.029861111,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,3,3,0,0,1,2,E01013347
2.01E+12,461990,456240,-1.055824,53.998482,12,3,3,1,28/12/2005,4,0.033333333,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,4,0,0,1,1,E01013408
2.01E+12,461510,454770,-1.063442,53.985329,12,3,2,1,29/12/2005,5,0.020833333,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,6,4,0,0,1,2,E01013411
2.01E+12,462790,452720,-1.044346,53.966753,12,3,1,1,31/12/2005,7,0.021527778,189,E06000014,6,0,6,30,9,4,6,0,0,0,1,9,1,0,0,1,1,E01013389
2.02E+12,460491,458261,-1.078304,54.016822,12,3,2,1,42005,5,0.027777778,189,E06000014,5,92,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01013370
2.02E+12,461424,451063,-1.065516,53.952027,12,3,1,1,42036,6,0.029861111,189,E06000014,5,295,6,20,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013363
2.02E+12,464379,452276,-1.02024,53.962569,12,3,1,1,42036,6,0.028472222,189,E06000014,5,175,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01013420
2.02E+12,461310,454442,-1.066575,53.982406,12,3,2,1,42095,1,0,189,E06000014,6,3610,6,30,0,-1,-1,0,0,0,4,1,4,0,0,1,1,E01013405
2.02E+12,457938,448209,-1.119169,53.92678,12,3,3,2,42125,2,0.027777778,189,E06000014,3,1036,6,40,3,2,6,0,0,0,1,1,2,0,0,2,1,E01013421
2.02E+12,458930,447254,-1.104248,53.918086,12,3,2,1,42125,2,0.010416667,189,E06000014,5,289,6,30,3,4,6,5310,0,0,1,1,2,0,0,2,1,E01013340
2.02E+12,456949,449858,-1.133921,53.941709,12,3,2,1,42156,3,0.015972222,189,E06000014,6,5610,6,30,3,4,6,5610,0,0,1,1,1,0,0,1,1,E01013448
2.02E+12,462578,451564,-1.047832,53.956391,12,3,2,1,42156,3,0.005555556,189,E06000014,5,408,6,30,6,4,6,7610,0,4,4,1,2,0,0,1,1,E01013401
2.02E+12,468560,445039,-0.958146,53.896999,12,3,2,1,42156,3,0.006944444,189,E06000014,5,303,6,30,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01013452
2.02E+12,458717,451401,-1.106695,53.955378,12,3,2,1,42186,4,0.034722222,189,E06000014,3,59,6,30,9,2,4,1224,0,0,1,1,1,0,0,1,1,E01013391
2.02E+12,460097,452213,-1.085508,53.962517,12,3,2,1,42186,4,0.016666667,189,E06000014,3,1036,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01013366
2.02E+12,459888,451605,-1.088821,53.957095,12,3,2,1,20/07/2018,6,0.777777778,189,E06000014,6,0,6,30,6,4,4,1227,0,0,1,1,1,0,0,1,2,E01033068
2.02E+12,459676,451694,-1.092025,53.957902,12,3,1,1,42278,7,0.017361111,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01033068
2.02E+12,458388,451835,-1.111625,53.959315,12,3,2,1,42248,6,0.020833333,189,E06000014,3,59,6,30,3,4,6,2810,0,0,4,1,1,0,0,1,2,E01013393
2.02E+12,459971,453330,-1.087218,53.972587,12,3,2,2,43138,2,0.850694444,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013345
2.02E+12,463057,460510,-1.038683,54.036725,12,3,2,1,13/01/2015,3,0,189,E06000014,5,90,6,30,3,4,6,1810,0,0,1,1,1,0,0,2,1,E01013438
2.02E+12,466741,452388,-0.984221,53.963277,12,3,1,1,13/01/2015,3,0.003472222,189,E06000014,5,297,6,30,3,4,6,8310,0,0,6,1,1,0,0,2,1,E01013352
2.02E+12,460992,458208,-1.07067,54.016286,12,3,2,1,14/01/2015,4,0.035416667,189,E06000014,5,92,6,30,3,4,6,1810,0,0,1,1,1,0,0,1,1,E01013373
2.02E+12,458168,449851,-1.115362,53.941529,12,3,2,1,15/08/2018,4,0.9,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013359
2.02E+12,462152,452274,-1.054179,53.962823,12,3,2,2,15/01/2015,5,0.024305556,189,E06000014,5,408,6,30,6,3,6,7610,0,0,4,2,2,0,0,1,1,E01013384
2.02E+12,458836,452362,-1.104696,53.964001,12,3,2,1,16/01/2015,6,0.024305556,189,E06000014,5,405,6,30,6,4,6,3010,0,0,1,1,1,0,0,1,1,E01013390
2.02E+12,461088,451079,-1.070632,53.95221,12,3,1,1,16/01/2015,6,0,189,E06000014,5,295,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01013364
2.02E+12,460222,453740,-1.083302,53.976225,12,3,1,1,16/01/2015,6,0.034722222,189,E06000014,6,3111,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013350
2.02E+12,457765,452383,-1.121015,53.96431,12,3,2,1,42339,2,0,189,E06000014,3,59,6,30,7,2,5,285,0,5,4,1,1,0,0,1,2,E01013392
2.02E+12,460736,452391,-1.075735,53.964042,12,3,1,1,16/01/2015,6,0.006944444,189,E06000014,3,1036,6,30,3,4,6,7310,0,0,4,1,2,0,0,1,1,E01013369
2.02E+12,458649,455498,-1.106944,53.992204,12,3,2,1,20/01/2015,3,0.020833333,189,E06000014,3,1237,1,60,1,4,5,417,0,0,1,1,1,0,0,2,1,E01013429
2.02E+12,460050,453513,-1.085969,53.974205,12,3,2,1,21/01/2015,4,0.030555556,189,E06000014,6,3110,6,30,3,4,6,3110,0,1,4,1,2,0,0,1,1,E01013350
2.02E+12,459761,451484,-1.09078,53.956023,12,3,1,1,18/08/2018,7,0.798611111,189,E06000014,6,0,6,30,3,4,4,1227,0,0,1,1,1,0,0,1,1,E01033068
2.02E+12,458505,452503,-1.109714,53.965305,12,3,2,1,20/01/2015,3,0.03125,189,E06000014,3,1176,6,30,0,-1,-1,0,0,0,1,1,2,0,0,2,2,E01013392
2.02E+12,456079,447895,-1.14754,53.924181,12,3,2,1,18/08/2018,7,0.460416667,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013421
2.02E+12,457148,450985,-1.130679,53.951815,12,3,1,1,20/01/2015,3,0.034722222,189,E06000014,5,413,6,30,3,4,6,5710,0,0,1,1,1,0,0,1,2,E01013445
2.02E+12,460226,452438,-1.083507,53.964542,12,3,2,1,15/08/2018,4,0.361111111,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013366
2.02E+12,461787,455821,-1.059023,53.994741,12,3,2,1,23/01/2015,6,0,189,E06000014,5,90,6,30,3,4,5,414,0,0,4,1,1,0,0,1,2,E01013409
2.02E+12,459619,451306,-1.092969,53.954421,12,3,1,1,26/01/2015,2,0.020833333,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013416
2.02E+12,462617,450552,-1.047445,53.947292,12,3,2,1,28/01/2015,4,0.03125,189,E06000014,5,409,1,30,1,4,6,7710,0,0,1,2,2,0,0,1,1,E01013378
2.02E+12,462772,450305,-1.045134,53.945054,12,3,1,1,30/01/2015,6,0,189,E06000014,6,4610,6,30,0,-1,-1,0,0,1,1,1,2,0,0,1,1,E01013378
2.02E+12,460650,451311,-1.077259,53.954347,12,3,2,1,27/01/2015,3,0.034722222,189,E06000014,3,1036,6,30,3,4,6,7210,0,4,4,2,2,0,0,1,1,E01033070
2.02E+12,463715,455123,-1.029765,53.988235,12,3,2,1,20/01/2015,3,0.020833333,189,E06000014,3,1036,6,40,7,4,6,4010,0,0,1,2,2,0,0,2,2,E01013409
2.02E+12,457248,448877,-1.12955,53.93286,12,3,2,2,42096,4,0.027777778,189,E06000014,5,286,6,30,3,3,6,5611,0,0,1,2,2,0,0,1,2,E01013355
2.02E+12,459120,455464,-1.099768,53.991845,12,3,2,1,42096,4,0.006944444,189,E06000014,6,3310,1,30,1,4,6,3310,0,0,4,1,2,0,0,1,1,E01013431
2.02E+12,462734,454720,-1.044807,53.984734,12,3,2,3,42096,4,0.011805556,189,E06000014,5,415,3,40,3,4,5,416,0,0,4,1,1,0,0,1,1,E01013409
2.02E+12,460145,450983,-1.085018,53.951458,12,3,2,1,42126,5,0,189,E06000014,3,59,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013418
2.02E+12,464957,451230,-1.011654,53.953097,12,3,1,1,42157,6,0.034722222,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,4,0,0,2,1,E01013351
2.02E+12,464749,452166,-1.014625,53.961534,12,3,2,1,42157,6,0.006944444,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013419
2.02E+12,457531,450443,-1.124946,53.946902,12,3,1,1,42126,5,0,189,E06000014,5,413,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013447
2.02E+12,457753,450891,-1.12148,53.950903,12,3,2,1,42157,6,0,189,E06000014,6,5711,1,30,1,4,6,5711,0,0,4,1,2,0,0,1,1,E01013445
2.02E+12,461949,451992,-1.057329,53.960313,12,3,2,1,42187,7,0.03125,189,E06000014,5,409,6,30,6,4,6,7510,0,0,4,1,2,0,0,1,1,E01013384
2.02E+12,451738,452150,-1.21291,53.962853,12,3,3,2,42218,1,0.013194444,189,E06000014,4,1224,6,60,3,4,6,2410,0,0,1,1,1,0,0,2,1,E01013421
2.02E+12,456794,454098,-1.135494,53.979829,12,3,2,1,42279,3,0.019444444,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,7,2,0,0,2,1,E01013422
2.02E+12,460551,452483,-1.078536,53.964891,12,3,2,1,42279,3,0.034722222,189,E06000014,6,3510,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013369
2.02E+12,457166,452804,-1.130065,53.96816,12,3,2,1,42310,4,0.017361111,189,E06000014,3,59,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013338
2.02E+12,460855,452085,-1.073982,53.961278,12,3,2,1,42340,5,0.006944444,189,E06000014,3,1036,6,30,3,2,6,7210,0,5,1,1,2,0,0,1,1,E01033067
2.02E+12,460832,452496,-1.074251,53.964974,12,3,2,1,42340,5,0.00625,189,E06000014,3,1036,1,30,1,4,5,90,0,0,4,1,2,0,0,1,1,E01013369
2.02E+12,461272,452687,-1.067507,53.966639,12,3,2,1,42310,4,0.024305556,189,E06000014,3,1036,6,30,3,4,6,3610,0,4,4,1,1,0,0,1,2,E01013382
2.02E+12,457656,444450,-1.124169,53.893031,12,3,1,1,14/02/2015,7,0.034722222,189,E06000014,5,289,6,60,3,3,6,5110,0,0,6,1,2,0,0,2,1,E01013342
2.02E+12,457618,451452,-1.123439,53.955977,12,3,2,4,43380,3,0.704861111,189,E06000014,4,1224,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013394
2.02E+12,459474,451132,-1.095213,53.952874,12,3,2,1,14/02/2015,7,0,189,E06000014,3,1036,6,30,3,4,3,59,0,0,4,1,1,0,0,1,1,E01013417
2.02E+12,459676,451379,-1.092087,53.955071,12,3,1,1,15/02/2015,1,0.003472222,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01033068
2.02E+12,460148,452098,-1.084753,53.961478,12,3,2,1,16/02/2015,2,0.020833333,189,E06000014,6,7210,6,30,6,4,6,7210,0,5,4,1,1,0,0,1,1,E01013366
2.02E+12,468660,451216,-0.95524,53.952494,12,3,3,1,17/02/2015,3,0.034722222,189,E06000014,3,1079,6,60,0,-1,-1,0,0,0,1,1,4,0,0,2,1,E01013351
2.02E+12,464950,451360,-1.011741,53.954285,12,3,2,3,43259,2,0.477083333,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013351
2.02E+12,458697,455530,-1.106206,53.992486,12,3,2,1,18/02/2015,4,0.040972222,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013429
2.02E+12,457571,454920,-1.123493,53.987131,12,3,2,1,17/02/2015,3,0.03125,189,E06000014,3,1237,6,60,1,4,3,19,0,0,7,9,2,0,0,2,2,E01013432
2.02E+12,460310,453479,-1.082012,53.973869,12,3,2,1,18/02/2015,4,0.020833333,189,E06000014,4,1363,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013348
2.02E+12,458212,451114,-1.114452,53.952874,12,3,1,1,43381,6,0.708333333,189,E06000014,6,0,6,20,0,-1,-1,0,-1,-1,1,1,1,0,0,1,3,E01013396
2.02E+12,457736,452399,-1.121454,53.964457,12,3,1,1,19/02/2015,5,0.01875,189,E06000014,3,59,6,30,3,2,6,2110,0,5,1,1,1,0,0,1,1,E01013392
2.02E+12,456752,453663,-1.136216,53.975925,12,3,2,1,19/02/2015,5,0.020138889,189,E06000014,6,2110,6,30,3,4,6,2110,0,0,4,1,2,0,0,1,1,E01013422
2.02E+12,460939,452846,-1.072559,53.968125,12,3,5,2,43259,2,0.95625,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013368
2.02E+12,457864,450038,-1.11995,53.943225,12,3,2,1,23/02/2015,2,0.013888889,189,E06000014,5,413,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013359
2.02E+12,456194,449150,-1.145551,53.935429,12,3,2,1,23/02/2015,2,0.020833333,189,E06000014,5,286,6,30,3,4,5,285,0,0,1,4,1,0,0,2,2,E01013354
2.02E+12,459670,451491,-1.092156,53.956078,12,3,2,1,23/02/2015,2,0.006944444,189,E06000014,3,1036,6,30,3,4,6,2910,0,0,4,2,2,0,0,1,1,E01013416
2.02E+12,460869,450068,-1.07417,53.943151,12,3,2,1,24/02/2015,3,0.027777778,189,E06000014,3,19,6,30,3,4,6,4810,0,0,1,1,1,0,0,1,2,E01013362
2.02E+12,460342,452777,-1.081663,53.967557,12,3,2,1,24/02/2015,3,0.00625,189,E06000014,4,1363,6,30,3,4,6,3510,0,0,1,1,1,0,0,1,1,E01013366
2.02E+12,456269,453267,-1.143652,53.972419,12,3,2,2,23/02/2015,2,0.020833333,189,E06000014,3,1237,1,60,1,4,3,59,0,0,1,1,1,0,0,2,2,E01013422
2.02E+12,464128,455236,-1.023443,53.9892,12,3,3,3,26/02/2015,5,0.020833333,189,E06000014,3,64,3,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.02E+12,459010,452835,-1.101953,53.968232,12,3,1,2,27/02/2015,6,0.020833333,189,E06000014,3,1176,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01013346
2.02E+12,461983,459311,-1.055324,54.026081,12,3,1,4,28/02/2015,7,0.027777778,189,E06000014,5,92,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01013436
2.02E+12,460764,450901,-1.075604,53.950649,12,3,2,3,28/02/2015,7,0.015972222,189,E06000014,3,19,6,20,0,-1,-1,0,0,1,4,1,2,0,0,1,1,E01013364
2.02E+12,456260,453243,-1.143802,53.972222,12,3,2,1,43108,4,0.415972222,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013422
